questionnaire_id,subject_patient_id,encounter_id,author_practitioner_id,practitioner_location_id,practitioner_organization_id,practitioner_id,practitioner_careteam_id,application_version,qr_id,add_family_member,add_family_member_2,add_family_member_3,add_family_member_4,add_family_member_5,q_age,add_family_member_7,add_family_member_8,add_family_member_9,add_family_member_10,add_family_member_11,add_family_member_12,choice_gender_identity,choice_pronouns,you_medicaid,add_family_member_16,email_address,add_family_member_18,medicaid_number,other_best_represents,other_biological_sex,other_gender_identity,other_pronouns,other_you_first,phone_number,physical_address,you_first_learn,zip_code,anonymized_at
Questionnaire/221,00301c11-0b22-46b9-ae75-bf7911befca7,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.1-engage,8b725c28-c76b-42e6-ac9a-2384088ab30d,,,Male,,Disagreements,23,23,,,2,23,2001-10-10,,,,Fred,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,be792f70-f7b6-4bb7-af68-d6161580207c,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.3-engage,8ba53435-e40b-4268-8c61-8b5307d6b90b,Date of Birth Unknown,,,25,Aug 5 1,25,,72626,,,,,Man,,,Test,,Male,,,,,,,,A,,1,2025-09-11 15:14:42.313387+00
Questionnaire/221,c91055fe-6b3f-4853-91f3-077628ebfcce,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.3-engage,8bb47bf4-ec9f-4009-a0ea-5c0a6274850c,Date of Birth Unknown,,Straight,34,Baker,34,,425553,,,,,Transgender man,She/her/hers,,James,,Male,,,,,,,,address sample,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,a7dd698e-b70e-4f6a-8cc8-3264c77b23d3,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,8c333f69-009b-4333-adb5-764a1fae5d4d,Date of Birth Unknown,,Male,29,,29,,,,,,,,,,Kareem,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,f2f40092-9631-4e9a-b7d8-651cced7d1ed,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,8de48a57-2291-434c-aa9d-6b0d56cb6518,Date of Birth Unknown,,Male,32,,32,,,,,,,,,,James 3,,,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,ea30719f-a29f-4b56-b5a8-2c837077d995,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,Not defined,8e5df587-bb37-4ecc-a26d-e3c245d678c3,Date of Birth Unknown,,Male,32,,32,,968768,,,,,,,,Test Aug 1,,,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,ab6c478f-9bae-4e66-9ebc-4ebb79712624,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.3-engage,8ec9de51-41d8-4392-955c-199169999eae,Date of Birth Unknown,,Bisexual,32,Smith,32,,3847,,,,,Man,They/them/theirs,,James,,Male,,,,,,,,address,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,c220a224-11b2-4a42-a02f-007eecb3b4f0,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.2.0-engage,8fbfeeeb-85b9-4a4a-9665-8942ed7f8000,Date of Birth Unknown,,Straight,43,Blues,43,,092827,,,,,Woman,She/her/hers,,Violet,,Female,,,,,,,,Kikuyu,,09182,2025-09-11 15:14:42.313387+00
Questionnaire/221,41f6f2ff-bce4-44f6-8e46-bbcee3b0335e,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,9037085b-53b8-4f81-8717-850eb0cc68c9,Date of Birth Unknown,,Straight,30,Muli,30,,091727,,,,,Man,He/him/his,,Nick,nick@hotmail.com,Male,,,,,,,079634515,Pqiqu,,81726,2025-09-11 15:14:42.313387+00
Questionnaire/221,f563bd99-d267-4050-9655-0d0f24908afc,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,Not defined,9132e37d-625e-4d9d-b459-b8fdaa3498a9,Date of Birth Unknown,C,Male,22,Coal,22,,236543,,,,,,,,Wande,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,2f1b36ce-16dd-42f6-989f-d9e6e5764526,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,Not defined,913f8990-3a0a-4ad3-8be3-519602f3ed95,Date of Birth Unknown,,Male,32,,32,,,,,,,,,,Test sep 30,,,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,c65dcb5e-cc18-4731-ab0d-4d9ad52c516f,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,91e6398f-0d75-4b24-b1b9-dd902a18ce06,,,Other,,Test,55,55,1111111,,8,55,1970-01-01,Prefer not to answer,Prefer not to answer,,Test 1,,Prefer not to answer,1111111,,,,,aaa,,111111,Other healthcare setting,111111,2025-09-11 15:14:42.313387+00
Questionnaire/221,1da21421-3cea-46a7-8e0e-61463eb6283a,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,927d6b49-2979-4545-b433-17c05a00b2c4,,Muli,Prefer not to answer,,Mutiso,41,41,826108,,10,41,1983-08-05,Transgender woman,They/them/theirs,,Raymond,raymond@gmail.com,Intersex,,,,,,,31597085,Kiambu,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,a1e76b03-c073-411a-ab17-28ae1836145e,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,92c1d114-21ba-4d9a-8911-2b6a0c0d1bb7,Date of Birth Unknown,Test,Male,56,Test,56,,12345,,,,,,,,Test 2 ,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,a9408861-c347-49fe-bc27-481322f4e1d7,,13665957-56c9-4948-be77-9abf3c0d9647,27e21b5d-c528-40d2-a44a-bc9e4fdbb703,60a2706c-ff10-4966-8fc0-54b217490646,13665957-56c9-4948-be77-9abf3c0d9647,2acfebb8-cb90-45bb-965e-1897c2274d1f,2.2.0-engage,93e7389d-c140-49fc-8353-34690af3f409,,,Straight,,Morema,37,37,PPO serve,,8,37,1988-01-14,Woman,She/her/hers,,Kefilwe,Kefilwemorema@yahoo.com,Female,27704014935,,,,,,0769696138,"505-18th Avenue, 1005 Mikado South Rietfontein",,0084,2025-09-11 15:14:42.313387+00
Questionnaire/221,bd4ebcf8-8db4-4906-b2f0-ecbfe35a2894,,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,7a2bad81-130f-4785-8438-af7aac92fedf,602ec278-054a-473e-a553-957bd5ac8c6f,5859d5f3-d37b-4a28-a68f-5ce1aaac611f,83586171-9bac-426a-aae5-798bf548e15e,2.0.2-engage,951d3ce7-0c5e-4d41-97b6-37465058ed7f,Date of Birth Unknown,,Female,39,,39,,,,,,,,,,Mean,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,10ab77cd-4cd3-4db7-9ee9-54397bef65bb,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.3-engage,963ff7da-f17d-4cee-a57a-6481b2bb5b17,Date of Birth Unknown,,Straight,54,25,54,,325235,,,,,Woman,He/him/his,,James,,Female,,,,,,,,sample,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,696a24fc-210f-48a0-8649-a9e147ea83e6,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.3-engage,96977b80-92ad-4e2d-9df5-3198d358eb3e,Date of Birth Unknown,,,34,Latte 1,34,,475467,,,,,Man,,,Test,,Male,,,,,,,,address,,zip,2025-09-11 15:14:42.313387+00
Questionnaire/221,ddc2de21-7ba1-4085-a83c-ee5d41571427,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,d66f38ae-e5e7-4456-ae85-331284676dc6,Not defined,96aba33e-5430-4e29-8436-d178b8e82266,Date of Birth Unknown,,Male,88,Work at home,88,,78657,,,,,,,,Test,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,245ff4e8-fa12-489e-8534-fedf7993bdb4,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,97dd6c1e-3967-442c-8bbb-70801d831bd8,,Mwelu,Bisexual,,Charembo,40,40,8162626,,12,39,1985-05-08,Non-binary,They/them/theirs,,Harriet,faithkanini18@gmail.com,Female,081726,,,,,,3848546,Kiambu,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,67878fbd-4a2f-4876-ab4f-54840b4cf697,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,Not defined,9908095f-0244-4644-a751-724e3de14c0c,Date of Birth Unknown,,Male,55,,55,,,,,,,,,,Test sep 7,,,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,32787714-1df0-48dd-8df8-e1a5abf2a075,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,d66f38ae-e5e7-4456-ae85-331284676dc6,Not defined,99b7cbfb-9330-47d1-91ad-cc1cf78fb967,Date of Birth Unknown,Test,Female,55,Test,55,,12345,,,,,,,,Test,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,7ccbfbcc-3b7d-4aea-9b15-045bebd17684,,8ecda3b5-f741-4752-ba5e-0f93006aa100,1a244e58-4583-41ff-9f9c-acb14d5ee9ec,d49549fa-5068-4a6e-81fc-eb6c315d2d53,8ecda3b5-f741-4752-ba5e-0f93006aa100,02564c94-d5c0-4356-b697-ebc48a3e0412,2.2.0-engage,9a5a6f33-d825-43bd-b421-f54d206544f2,,,Prefer not to answer,,IPC,30,30,999,,4,30,1995-05-05,Woman,Prefer not to answer,,Testing,,Female,,,,,,,,5678,Mental health clinic,678,2025-09-11 15:14:42.313387+00
Questionnaire/221,25e4893b-01e3-43cc-b308-edb548e7d89d,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,9bde83c1-668f-4fe0-bbb6-fab1d18afde5,,,Female,,Morgan,,27,,,6,27,1997-05-16,,,,Tricia,,,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,657ec833-2690-4d52-b7de-32e57ffa0003,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.1-engage,9d5f6704-9760-40d3-813e-6e08528b0e90,,,Female,,,35,35,,,1,35,1989-11-21,,,,Burna,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,12c97a8e-dd93-40ef-b674-09b0e8fff621,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,9d74eeef-5d01-438e-8e04-6963a6255536,Date of Birth Unknown,,Straight,38,Junior,38,,09187,,,,,Man,He/him/his,,Bryson,,Male,,,,,,,,Kilimani,Shelter,102987,2025-09-11 15:14:42.313387+00
Questionnaire/221,2aaafc4d-fbfe-4803-9946-40aeb66d0f27,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,9e8041ae-1a33-436d-9aa1-e63d8fbe221f,Date of Birth Unknown,,Male,10,,10,,,,,,,,,,Mary mwani,,Prefer not to answer,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,839b3802-7cee-4e3d-b1e0-84fa6d675496,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,Not defined,9ff7e68d-eb52-40e7-85f6-72f25298121d,Date of Birth Unknown,Becky,Female,22,Sander ,22,,4567788,,,,,,,,Lala,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,79b24d4d-c075-4108-b369-1eb1a07864f1,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.3-engage,a000293a-b186-4b31-8a7a-75d530efd22b,Date of Birth Unknown,,Straight,38,Floyd,38,,98272626,,,,,Prefer not to answer,He/him/his,,George,george@gmail.com,Male,,,,,,,344819,Kitui,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,79b24d4d-c075-4108-b369-1eb1a07864f1,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.3-engage,a064a1f8-ca8b-4612-9fba-e8086e5050b5,Date of Birth Unknown,,Straight,38,Floyd,38,,98272626,,,,,Woman,He/him/his,,George,george@gmail.com,Male,,,,,,,344819,Kitui,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,a7e52297-9515-48a9-9dec-6e03ad54b97e,,8ecda3b5-f741-4752-ba5e-0f93006aa100,1a244e58-4583-41ff-9f9c-acb14d5ee9ec,d49549fa-5068-4a6e-81fc-eb6c315d2d53,8ecda3b5-f741-4752-ba5e-0f93006aa100,02564c94-d5c0-4356-b697-ebc48a3e0412,2.2.0-engage,a104a628-46b8-42df-aee1-db4fd046adc5,,,,,Tt,22,22,000,,9,22,2002-12-12,Prefer not to answer,,,Gg,,Intersex,,,,,,,,56h,,67u,2025-09-11 15:14:42.313387+00
Questionnaire/221,f1c864e2-bea1-4cbe-991e-c7ce460a772b,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,Not defined,a1cef592-2edd-47fb-aa9d-10258dbfcf16,Date of Birth Unknown,,Male,43,,43,,,,,,,,,,Goku 1,,,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,0074298a-b2fc-4e7b-a748-afc5e7b33aa2,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,d66f38ae-e5e7-4456-ae85-331284676dc6,Not defined,a1d17503-ebb8-4eb8-8587-498ef1b2a6d9,Date of Birth Unknown,,Male,36,,36,,,,,,,,,,Tata mukuru,,Prefer not to answer,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,2775ff73-b07b-441f-87d6-c3da17824770,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,a1d51f88-92db-4e90-ade1-49c43fa43a8a,Date of Birth Unknown,,Female,39,,39,,2334hgt,,,,,,,,Chantelle ,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,797c36bb-be9b-4fed-87fa-b0731f0c5845,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,d66f38ae-e5e7-4456-ae85-331284676dc6,Not defined,a24eb1d7-87d2-445b-9202-387d4764cde6,Date of Birth Unknown,,Male,22,Jay,22,,92773,,,,,,,,Damian,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,89093307-3b0b-4079-a373-41be7340467d,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.3-engage,a2697224-c20e-40db-9d0a-828781c4b877,Date of Birth Unknown,,Straight,32,21,32,,3252356,,,,,Woman,He/him/his,,James,,Male,,,,,,,,Sample address,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,e28cf800-1e9b-4542-a22c-6c1111c0f905,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,Not defined,a2774fce-7e36-480e-b889-9061892ee182,Date of Birth Unknown,,Male,23,,23,,,,,,,,,,Test sep 6,,,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,bd82e879-b284-4b10-8b6e-4e75da72a3ce,,b8c458e3-fec6-438b-857f-5b5e80217465,10066c02-fae2-4c40-ba58-0222e94fa2c2,bad3b4b9-292e-4b40-bf9e-9d257cab407e,b8c458e3-fec6-438b-857f-5b5e80217465,83586171-9bac-426a-aae5-798bf548e15e,2.0.1-engage,a3bc044c-148f-4811-bd2c-cad65e2ed247,Date of Birth Unknown,,Female,29,,29,,,,,,,,,,BERRY A,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,50964f10-27ac-4c89-8543-5d400105a43d,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.3-engage,a4338edd-c1d4-4226-bf28-7927ed50f7a5,Date of Birth Unknown,,Straight,32,2,32,,94934,,,,,Woman,They/them/theirs,,James,,Male,32554,,,,,other sample,,sample adress,Other healthcare setting,,2025-09-11 15:14:42.313387+00
Questionnaire/221,8c460a02-5598-4503-9b13-fb4c53ae22c1,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,Not defined,a4e8258e-ff34-4239-be0d-b88878ad0c5e,Date of Birth Unknown,,Male,32,,32,,947294,,,,,,,,Test Aug 12,,,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,5adbf41b-fd3d-4ebb-87e2-27c3a115936c,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.2.0-engage,a877828d-220e-45a4-b4d6-f8cd2c499e1a,Date of Birth Unknown,,,54,14,54,,32562,,,,,Woman,,,Test scheduling,,Female,,,,,,,,a,,533,2025-09-11 15:14:42.313387+00
Questionnaire/221,c06dfcda-54c8-42ca-8e86-089f11e25afb,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,a880f3a9-6687-419a-8389-4787f2b48a31,,,Male,,Etornam ,24,24,,,10,24,2000-01-01,,,,Test,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,cd43e57b-be50-464d-b992-6a497f3bddc6,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,Not defined,a91a3d9a-6505-48ec-81a8-9dae671da2a4,Date of Birth Unknown,,Female,32,Walker,32,,,,,,,,,,Sarah,,Female,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,32c2b2f9-ab28-47be-a7ff-83ea01a404fb,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.2-engage,aacc8806-f84a-44f4-8553-8d886bd7fa3f,,,Prefer not to answer,,CMHSS,62,62,777,,9,62,1962-12-12,Man,He/him/his,,Testing,,Male,,,,,,,,567 gjb,Primary healthcare clinic,777,2025-09-11 15:14:42.313387+00
Questionnaire/221,e8a5949c-5bf3-4966-a284-63e84aa10178,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,Not defined,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,Not defined,acc2c601-65eb-4581-87e1-d4211e7f4a5a,Date of Birth Unknown,,Male,27,Kwame,27,,,,,,,,,,Etornam ,,Male,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,ea1c21de-c6e4-400e-a549-49aaddddf3fe,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.0.0-engage,b0035198-fd9f-417b-be39-71c4c89f4e10,Date of Birth Unknown,,Female,29,,29,,152874,,,,,,,,Mateo,,Intersex,,,,,,,,,,,2025-09-11 15:14:42.313387+00
Questionnaire/221,79b24d4d-c075-4108-b369-1eb1a07864f1,,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,a28a1a10-d6ab-45f2-84f3-8ab4db7850b2,92dd11a8-2635-476b-a8d0-573cf74d4487,0eb40af8-ddd0-4d8e-85a5-d3b3bb1022e7,e22f62dc-f531-418c-a13d-10385b0f0c4f,2.1.3-engage,b048ff36-403b-4cc6-a5bf-a1159a3ae004,Date of Birth Unknown,,Straight,38,Floyd,38,,98272626,,,,,Man,He/him/his,,George,george@gmail.com,Male,,,,,,,344819,Kitui,,,2025-09-11 15:14:42.313387+00
