table,column,short_name,label,data_type,questionnaire_title,source,anon
qr_remove_patient,a11ebb0d-acb3-4038-956b-293a41acb85b,ecbis_remove_family_4,eCBIS Remove Family Form,text,eCBIS Remove Family Form,questionnaire,FALSE
qr_remove_patient,b6c21488-87b8-4213-8cd0-d482367669c1,ecbis_remove_family_5,eCBIS Remove Family Form - Date moved away,text,eCBIS Remove Family Form,questionnaire,FALSE
qr_remove_patient,cd73cfdf-6d70-4b42-8887-21e27db0b9ec,survey_response,Survey Response,text,eCBIS Remove Family Form,questionnaire,FALSE
qr_remove_patient,f83bb7c0-dfd6-4aa8-9cb9-89d48b8040ff,ecbis_remove_family_6,eCBIS Remove Family Form - Reason for removal,text,eCBIS Remove Family Form,questionnaire,FALSE
qr_remove_patient,patient-birthdate,patient_birthdate,eCBIS Remove Family Form,text,eCBIS Remove Family Form,generated,TRUE
qr_sbirt,questionnaire_id,questionnaire_id,Questionnaire ID,text,SBIRT,system,FALSE
qr_sbirt,subject_patient_id,subject_patient_id,Subject Patient ID,text,SBIRT,system,FALSE
qr_sbirt,encounter_id,encounter_id,Encounter ID,text,SBIRT,system,FALSE
qr_sbirt,author_practitioner_id,author_practitioner_id,Author Practitioner ID,text,SBIRT,system,FALSE
qr_sbirt,practitioner_location_id,practitioner_location_id,Practitioner Location ID,text,SBIRT,system,FALSE
qr_sbirt,practitioner_organization_id,practitioner_organization_id,Practitioner Organization ID,text,SBIRT,system,FALSE
qr_sbirt,practitioner_id,practitioner_id,Practitioner ID,text,SBIRT,system,FALSE
qr_sbirt,practitioner_careteam_id,practitioner_careteam_id,Practitioner Care Team ID,text,SBIRT,system,FALSE
qr_sbirt,application_version,application_version,Application Version,text,SBIRT,system,FALSE
qr_sbirt,qr_id,qr_id,Questionnaire Response ID,character varying,SBIRT,system,FALSE
qr_sbirt,0466b304-2876-409b-ade2-d1c675614854,sbirt_please_select_one,SBIRT - Please select one substance you would like to discuss further:,text,SBIRT,questionnaire,FALSE
qr_sbirt,092f7cb4-cfcc-4b1b-ab5d-b7f2d68fc671,sbirt_average_many_days,"SBIRT - On average, how many days per week do you use Methamphetamine?",text,SBIRT,questionnaire,FALSE
qr_sbirt,0eb07ad0-c8fa-49b6-9c27-064d844b6c4f,sbirt_cocaine_coke_crack,"SBIRT - Cocaine (coke, crack, etc.)",text,SBIRT,questionnaire,FALSE
qr_sbirt,15799969-7565-4c3e-b488-d6a65d66c6c9,sbirt_sbirt,SBIRT,text,SBIRT,questionnaire,FALSE
qr_sbirt,1600f791-fd2c-44d8-8384-37973785741b,sbirt_three_you_failed,"SBIRT - In the past three months, how often have you failed to do what was no...",text,SBIRT,questionnaire,FALSE
qr_sbirt,19d44e35-f7b5-43e3-be3b-fdb820503f78,like_offer_opportunity,I would like to offer an opportunity to start a conversation about your subst...,text,SBIRT,questionnaire,FALSE
qr_sbirt,1bc8823a-bbb1-444a-ad1b-dc09f57038ce,friend_relative_anyone,SBIRT - Has a friend or relative or anyone else ever expressed concern about ...,text,SBIRT,questionnaire,FALSE
qr_sbirt,1eb189a2-2ae1-4a27-b4cf-9161447ff8b4,sbirt_you_ever_tried,"SBIRT - Have you ever tried and failed to control, cut down or stop using oth...",text,SBIRT,questionnaire,FALSE
qr_sbirt,21a9c779-27be-4c08-b9ab-b0d84964145a,sbirt_three_you_failed_2,"SBIRT - In the past three months, how often have you failed to do what was no...",text,SBIRT,questionnaire,FALSE
qr_sbirt,232a2454-1d23-4ec9-b4ee-65e3a48afb3e,sbirt_average_many_days_2,"SBIRT - On average, how many days per week do you drink alcohol?",text,SBIRT,questionnaire,FALSE
qr_sbirt,2336b352-cd6b-4044-8879-a5425c4ae5cb,sbirt_three_you_strong,"SBIRT - During the past three months, how often have you had a strong desire ...",text,SBIRT,questionnaire,FALSE
qr_sbirt,272246d4-b9c5-4a8b-a349-12f75cf888d0,start_discussing_pros,SBIRT - We could start by discussing the pros and cons of changing your subst...,text,SBIRT,questionnaire,FALSE
qr_sbirt,287b1b6c-fe58-4245-90dc-87d72d296812,sbirt_things_you,SBIRT - Things you can do:,text,SBIRT,questionnaire,FALSE
qr_sbirt,28edfdea-ec6f-4d33-80e2-6d7323b3b515,sbirt_you_ever_tried_2,"SBIRT - Have you ever tried and failed to control, cut down or stop using Inh...",text,SBIRT,questionnaire,FALSE
qr_sbirt,2b8c1391-ba62-4800-ab3d-287fd7a9a3a5,sbirt_three_you_strong_2,"SBIRT - During the past three months, how often have you had a strong desire ...",text,SBIRT,questionnaire,FALSE
qr_sbirt,2badbdc1-2d13-4368-b803-c2eb7a2647aa,sbirt_three_you_strong_3,"SBIRT - During the past three months, how often have you had a strong desire ...",text,SBIRT,questionnaire,FALSE
qr_sbirt,36af2335-ac86-4864-8a3d-619451160cc5,sbirt_survey_response,Survey Response,text,SBIRT,questionnaire,FALSE
qr_sbirt,380d715b-abd0-4808-9ec4-0a1aabf9a33f,sbirt_survey_response_2,Survey Response,text,SBIRT,questionnaire,FALSE
qr_sbirt,386eb911-a4c5-4207-9dab-8d5973069ac5,sbirt_survey_response_3,Survey Response,text,SBIRT,questionnaire,FALSE
qr_sbirt,38eb7cfd-8f4a-4743-b856-c8ddd529dac3,prescription_stimulants_just,"SBIRT - Prescription stimulants just for the feeling, more than prescribed, o...",text,SBIRT,questionnaire,FALSE
qr_sbirt,39843731-a8e7-4822-bad7-55489947ebeb,sbirt_average_many_days_3,"SBIRT - On average, how many days per week do you use other drugs?",text,SBIRT,questionnaire,FALSE
qr_sbirt,3b2fcef7-2e63-4aaf-b08e-c16dbc5bc33f,hallucinogens_lsd_acid,"SBIRT - Hallucinogens (LSD, acid, mushrooms, PCP, Special K, ecstasy, etc.)",text,SBIRT,questionnaire,FALSE
qr_sbirt,3e1d29fe-7774-4731-bf50-ce5faaf0a528,sbirt_survey_response_4,Survey Response,text,SBIRT,questionnaire,FALSE
qr_sbirt,43dead8d-380d-4214-80f1-a1961b916bd3,sbirt_three_your_use,"SBIRT - In the past three months, has your use of Prescription stimulants led...",text,SBIRT,questionnaire,FALSE
qr_sbirt,445adcc0-9c5f-4647-b339-fcb5835f1730,sbirt_survey_response_5,Survey Response,text,SBIRT,questionnaire,FALSE
qr_sbirt,48d61a4b-d87d-4661-96dd-42766dbe8cc3,you_interested_learning,SBIRT - Are you interested in learning more about what alcohol does to your b...,text,SBIRT,questionnaire,FALSE
qr_sbirt,49bafbbf-8110-46a0-83f4-802cb1b6fd0f,sbirt_three_your_use_2,"SBIRT - In the past three months, has your use of Methamphetamine led to heal...",text,SBIRT,questionnaire,FALSE
qr_sbirt,49ee0853-7d07-40af-a139-7cacc302ee41,sbirt_three_your_use_3,"SBIRT - In the past three months, has your use of other drugs led to health, ...",text,SBIRT,questionnaire,FALSE
qr_sbirt,4e2b0891-5355-4ffd-8a18-66193a0dbfbe,sbirt_three_you_used,"SBIRT - In the past three months, how often have you used the substances you ...",text,SBIRT,questionnaire,FALSE
qr_sbirt,54f4cac5-ac52-4caa-a6b9-f8b4a412d92e,sbirt_you_ever_tried_3,"SBIRT - Have you ever tried and failed to control, cut down or stop using Coc...",text,SBIRT,questionnaire,FALSE
qr_sbirt,582271e0-892e-4795-ac55-0b73baf828ca,friend_relative_anyone_2,SBIRT - Has a friend or relative or anyone else ever expressed concern about ...,text,SBIRT,questionnaire,FALSE
qr_sbirt,590f26f6-d5e5-4b56-b3a8-415e038dc045,sbirt_survey_response_6,Survey Response,text,SBIRT,questionnaire,FALSE
qr_sbirt,5de2f3d9-de95-4871-919e-a00bb4f346bb,sbirt_survey_response_7,Survey Response,text,SBIRT,questionnaire,FALSE
qr_sbirt,5fa54c70-1483-4dfa-92fc-22ec4d90593c,friend_relative_anyone_3,SBIRT - Has a friend or relative or anyone else ever expressed concern about ...,text,SBIRT,questionnaire,FALSE
qr_sbirt,6281fa0d-ef3f-4013-bd31-062371828010,inhalants_nitrous_glue,"SBIRT - Inhalants (nitrous, glue, paint thinner, poppers, whippets, etc.)",text,SBIRT,questionnaire,FALSE
qr_sbirt,642b120d-78f5-4ec6-9cbf-d3b9e336083e,sbirt_you_someone_else,SBIRT - Have you or someone else been injured as a result of your drinking?,text,SBIRT,questionnaire,FALSE
qr_sbirt,654d5688-f42a-469b-8494-81115b760e29,friend_relative_anyone_4,SBIRT - Has a friend or relative or anyone else ever expressed concern about ...,text,SBIRT,questionnaire,FALSE
qr_sbirt,67c70e9e-2e10-4d4a-b354-95621a05c621,sbirt_you_six_more,SBIRT - How often do you have six or more drinks on one occasion?,text,SBIRT,questionnaire,FALSE
qr_sbirt,687cad76-ce92-4dca-b94f-58070b33da6f,sbirt_average_many_days_4,"SBIRT - On average, how many days per week do you use Cannabis?",text,SBIRT,questionnaire,FALSE
qr_sbirt,6ad8b269-9415-4551-8d00-9be8812bde01,sbirt_three_your_use_4,"SBIRT - In the past three months, has your use of Inhalants led to health, so...",text,SBIRT,questionnaire,FALSE
qr_sbirt,6c1d97a4-bb16-4c46-bcee-5593f472b53b,sbirt_last_you_needed,SBIRT - How often during the last year have you needed a first drink in the m...,text,SBIRT,questionnaire,FALSE
qr_sbirt,6c5e1af3-63d6-4283-9ea3-ef2b49314b1a,sbirt_three_you_strong_4,"SBIRT - During the past three months, how often have you had a strong desire ...",text,SBIRT,questionnaire,FALSE
qr_sbirt,6f1dfe02-2dbb-4371-ab06-a8c915495069,sbirt_average_many_days_5,"SBIRT - On average, how many days per week do you use Hallucinogens?",text,SBIRT,questionnaire,FALSE
qr_sbirt,6fb3e9da-948e-4d05-8cad-58d293f557f6,sbirt_survey_response_8,Survey Response,text,SBIRT,questionnaire,FALSE
qr_sbirt,705b4c26-4479-4d6a-adbe-b8ebdbad302e,sbirt_three_you_failed_3,"SBIRT - In the past three months, how often have you failed to do what was no...",text,SBIRT,questionnaire,FALSE
qr_sbirt,71679b91-ee7b-4eda-9f9d-cf85645ee848,you_ever_experienced,SBIRT - Have you ever experienced withdrawal symptoms (felt sick) when you st...,text,SBIRT,questionnaire,FALSE
qr_sbirt,724d0558-550c-4edc-a1d6-3bd1285bc8a5,sbirt_survey_response_9,Survey Response,text,SBIRT,questionnaire,FALSE
qr_sbirt,73b23b0b-ff20-4eb9-aebb-a34432897116,friend_relative_anyone_5,SBIRT - Has a friend or relative or anyone else ever expressed concern about ...,text,SBIRT,questionnaire,FALSE
qr_sbirt,7baaf5ce-f19b-4a40-980e-cfe53efac3f3,sbirt_average_many_days_6,"SBIRT - On average, how many days per week do you use Sedatives?",text,SBIRT,questionnaire,FALSE
qr_sbirt,7ee9b164-9830-4f7a-8317-28e0cfc1852c,sbirt_three_your_use_5,"SBIRT - In the past three months, has your use of Cannabis led to health, soc...",text,SBIRT,questionnaire,FALSE
qr_sbirt,7f8ade46-1d91-40a0-b67e-015a5a6aadc3,sbirt_survey_response_10,Survey Response,text,SBIRT,questionnaire,FALSE
qr_sbirt,818b51b8-c7b3-4d64-8142-1c0798662985,sbirt_three_you_strong_5,"SBIRT - During the past three months, how often have you had a strong desire ...",text,SBIRT,questionnaire,FALSE
qr_sbirt,8427af19-3bad-4713-bad9-b179437fef96,sbirt_average_many_days_7,"SBIRT - On average, how many days per week do you use Street opioids or presc...",text,SBIRT,questionnaire,FALSE
qr_sbirt,859d58d6-ee56-4ede-9773-0b7650d7c66d,sbirt_survey_response_11,Survey Response,text,SBIRT,questionnaire,FALSE
qr_sbirt,86daa888-2174-4fdc-9200-cbfdbe430ab4,you_blackouts_flashbacks,"SBIRT - Have you had ""blackouts"" or ""flashbacks"" as a result of drug use?",text,SBIRT,questionnaire,FALSE
qr_sbirt,88accd91-b2ff-4bba-a5b1-58eaef458474,sbirt_three_you_strong_6,"SBIRT - During the past three months, how often have you had a strong desire ...",text,SBIRT,questionnaire,FALSE
qr_sbirt,893ab0b5-f2ce-4fe2-8e2a-f9bc2a010b04,sbirt_three_you_used_2,"SBIRT - In the past three months, how often have you used the substances you ...",text,SBIRT,questionnaire,FALSE
qr_sbirt,8a6c4c5b-2fc5-46f7-b9e8-e7f3865a0427,sbirt_survey_response_12,Survey Response,text,SBIRT,questionnaire,FALSE
qr_sbirt,8bcb58a6-5720-4746-b0d0-22d6b6ec7c96,sbirt_you_ever_tried_4,"SBIRT - Have you ever tried and failed to control, cut down or stop using Hal...",text,SBIRT,questionnaire,FALSE
qr_sbirt,90876967-c973-4bee-9217-8c7482cb12a2,sbirt_three_you_strong_7,"SBIRT - During the past three months, how often have you had a strong desire ...",text,SBIRT,questionnaire,FALSE
qr_sbirt,9346e7e0-e74b-452a-addc-e6ad13d016dd,sbirt_last_you_feeling,SBIRT - How often during the last year have you had a feeling of guilt or rem...,text,SBIRT,questionnaire,FALSE
qr_sbirt,94dc51b7-59e3-4276-9afe-9b18cb7a08e1,many_standard_drinks,SBIRT - How many (standard) drinks containing alcohol do you have on a typica...,text,SBIRT,questionnaire,FALSE
qr_sbirt,958d0ff5-edd9-4d25-9f4d-4ff29289bbe2,sbirt_three_you_failed_4,"SBIRT - In the past three months, how often have you failed to do what was no...",text,SBIRT,questionnaire,FALSE
qr_sbirt,9724b66b-2162-4984-b352-0bc27bcfdfef,sbirt_last_you_unable,SBIRT - How often during the last year have you been unable to remember what ...,text,SBIRT,questionnaire,FALSE
qr_sbirt,9cfbf571-09a3-4a3d-ae9d-24cfdf0b9ce3,sbirt_some_good_things,SBIRT - What are some good things about staying the same?,text,SBIRT,questionnaire,FALSE
qr_sbirt,9d8d7688-d1ed-4851-a6ea-59bc296f5368,cannabis_marijuana_pot,"SBIRT - Cannabis (marijuana, pot, grass, hash, etc.)",text,SBIRT,questionnaire,FALSE
qr_sbirt,9dfe8a90-6551-4ae4-bcfb-c839e429a87b,sbirt_average_many_days_8,"SBIRT - On average, how many days per week do you use Inhalants?",text,SBIRT,questionnaire,FALSE
qr_sbirt,9f1fb719-c235-4826-a53e-24502bc620cc,sbirt_you_ever_tried_5,"SBIRT - Have you ever tried and failed to control, cut down or stop using Str...",text,SBIRT,questionnaire,FALSE
qr_sbirt,a204f61e-3c3c-4cb1-9e3c-78cf8ea7ad5a,friend_relative_anyone_6,SBIRT - Has a friend or relative or anyone else ever expressed concern about ...,text,SBIRT,questionnaire,FALSE
qr_sbirt,a36058d0-3ac9-4cf6-aabb-6b4859dc985d,sbirt_three_your_use_6,"SBIRT - In the past three months, has your use of Street opioids or prescript...",text,SBIRT,questionnaire,FALSE
qr_sbirt,a44b78b7-d5ab-49a8-958d-5545072692d8,sbirt_average_many_days_9,"SBIRT - On average, how many days per week do you use Cocaine?",text,SBIRT,questionnaire,FALSE
qr_sbirt,a6d0780b-f202-416d-8d9b-c418a4bdb5d0,sbirt_you_ever_tried_6,"SBIRT - Have you ever tried and failed to control, cut down or stop using Sed...",text,SBIRT,questionnaire,FALSE
qr_sbirt,a713e390-f199-4ed4-9a27-b9938fbf8b11,you_drink_containing,SBIRT - How often do you have a drink containing alcohol?,text,SBIRT,questionnaire,FALSE
qr_sbirt,a7443184-d141-4bce-93fc-c393132c73b1,friend_relative_anyone_7,SBIRT - Has a friend or relative or anyone else ever expressed concern about ...,text,SBIRT,questionnaire,FALSE
qr_sbirt,aa01eb31-553b-415c-bb90-1ec8d07e979e,friend_relative_anyone_8,SBIRT - Has a friend or relative or anyone else ever expressed concern about ...,text,SBIRT,questionnaire,FALSE
qr_sbirt,aa901327-bb55-4e04-a72b-5bcc7eb22404,sbirt_any_other_drugs,SBIRT - Any other drugs to get high,text,SBIRT,questionnaire,FALSE
qr_sbirt,ab8f95f3-3ca8-439f-afc2-c95a0853f9f4,sbirt_you_neglected_your,SBIRT - Have you neglected your family because of your use of drugs?,text,SBIRT,questionnaire,FALSE
qr_sbirt,abb64c97-d3a9-45a2-bec2-11f6c4dc8848,street_opioids_heroin,"SBIRT - Street opioids (heroin, opium, etc.) or prescription opioids just for...",text,SBIRT,questionnaire,FALSE
qr_sbirt,ad609c63-366e-476a-b131-610ceed211da,sbirt_things_others_help,SBIRT - Things others can help you do:,text,SBIRT,questionnaire,FALSE
qr_sbirt,ae15db19-8d0c-465a-a925-3e0503f0a25b,sbirt_three_your_use_7,"SBIRT - In the past three months, has your use of Hallucinogens led to health...",text,SBIRT,questionnaire,FALSE
qr_sbirt,af4330a4-7bc7-48db-bce8-364b0ff4b041,you_interested_learning_2,SBIRT - Are you interested in learning more about what the substance does to ...,text,SBIRT,questionnaire,FALSE
qr_sbirt,b11bfd65-1f8d-4dee-8a9e-b2044382c0d5,sbirt_three_you_strong_8,"SBIRT - During the past three months, how often have you had a strong desire ...",text,SBIRT,questionnaire,FALSE
qr_sbirt,b5bc7f80-4a0c-486c-e5eb-32c750036f94,sbirt_add_family_member,Add Family Member Registration - Calculated Age,text,SBIRT,questionnaire,FALSE
qr_sbirt,b81b6e43-3b57-489e-8ea9-f35d82f9f267,sbirt_you_ever_feel,SBIRT - Do you ever feel bad or guilty about your drug use?,text,SBIRT,questionnaire,FALSE
qr_sbirt,b87d6054-9f94-456f-b7f6-67c73be8acc7,sbirt_survey_response_13,Survey Response,text,SBIRT,questionnaire,FALSE
qr_sbirt,ba10b935-7861-4ce4-a2c6-88bdd97709fb,friend_relative_anyone_9,SBIRT - Has a friend or relative or anyone else ever expressed concern about ...,text,SBIRT,questionnaire,FALSE
qr_sbirt,ba444442-73b2-44be-b55e-c8f9fba8f7a8,sbirt_three_you_failed_5,"SBIRT - In the past three months, how often have you failed to do what was no...",text,SBIRT,questionnaire,FALSE
qr_sbirt,c08dae42-df65-4dba-98c6-47f9e5dafcb0,sbirt_three_you_used_3,"SBIRT - In the past three months, how often have you used the substances you ...",text,SBIRT,questionnaire,FALSE
qr_sbirt,c0911201-29b6-4cff-8cf8-fca31dc2b990,you_medical_problems,"SBIRT - Have you had medical problems as a result of your drug use (e.g., mem...",text,SBIRT,questionnaire,FALSE
qr_sbirt,c3e99643-32dc-4e2e-983c-e694159623e3,sbirt_you_ever_used,SBIRT - Have you ever used any drugs by injection (non-medical use only)?,text,SBIRT,questionnaire,FALSE
qr_sbirt,c5437ab8-5d0c-4157-b06a-b5ec491dc299,sbirt_other_drugs,SBIRT - Other drugs,text,SBIRT,questionnaire,FALSE
qr_sbirt,c6c7bd0c-812d-4931-b94c-929aa04dc45c,sbirt_you_engaged_illegal,SBIRT - Have you engaged in illegal activities in order to obtain drugs?,text,SBIRT,questionnaire,FALSE
qr_sbirt,c93222e9-84f3-44a3-a87d-d92dafdc558e,sbirt_three_you_used_4,"SBIRT - In the past three months, how often have you used the substances you ...",text,SBIRT,questionnaire,FALSE
qr_sbirt,calculated-month,sbirt_add_family_member_2,Add Family Member Registration - calculated month,text,SBIRT,questionnaire,FALSE
